Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Ding S., Cui T., Wu X., Du M.","Supply chain management based on volatility clustering: The effect of CBDC volatility","10.1016/j.ribaf.2022.101690","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131912502&doi=10.1016%2fj.ribaf.2022.101690&partnerID=40&md5=dd0861307072c25c62de3fa02559bb39","A Central Bank Digital Currency (CBDC) launched by the Bank of England could enable businesses to directly make electronic payments. It can be argued that digital payment is helpful in supply chain management applications. However, the adoption of CBDC in the supply chain could bring new turbulence since the CBDC value may fluctuate. Therefore, this paper intends to optimize the production plan of manufacturing supply chain based on a volatility clustering model by reducing CBDC value uncertainty. We apply both GARCH model and machine learning model to depict the CBDC volatility clustering. Empirically, we employed Baltic Dry Index, Bitcoin and exchange rate as main variables with sample period from 2015 to 2021 to evaluate the performance of the two models. On this basis, we reveal that our machine learning model overwhelmingly outperforms the GARCH model. Consequently, our result implies that manufacturing companies’ performance can be strengthened through CBDC uncertainty reduction. © 2022 The Authors","CBDC; Digital currency; Machine learning; Supply chain management; Volatility clustering",
"Amani M.A., Sarkodie S.A.","Mitigating spread of contamination in meat supply chain management using deep learning","10.1038/s41598-022-08993-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126874533&doi=10.1038%2fs41598-022-08993-5&partnerID=40&md5=0b386e62ed04e10baaa8dc8450bdbf58","Industry 4.0 recommends a paradigm shift from traditional manufacturing to automated industrial practices, especially in different parts of supply chain management. Besides, the Sustainable Development Goal (SDG) 12 underscores the urgency of ensuring a sustainable supply chain with novel technologies including Artificial Intelligence to decrease food loss, which has the potential of mitigating food waste. These new technologies can increase productivity, especially in perishable products of the supply chain by reducing expenses, increasing the accuracy of operations, accelerating processes, and decreasing the carbon footprint of food. Artificial intelligence techniques such as deep learning can be utilized in various sections of meat supply chain management––where highly perishable products like spoiled meat need to be separated from wholesome ones to prevent cross-contamination with food-borne pathogens. Therefore, to automate this process and prevent meat spoilage and/or improve meat shelf life which is crucial to consumer meat preferences and sustainable consumption, a classification model was trained by the DCNN and PSO algorithms with 100% accuracy, which discerns wholesome meat from spoiled ones. © 2022, The Author(s).",,"artificial intelligence; carbon footprint; meat; waste disposal; Artificial Intelligence; Carbon Footprint; Deep Learning; Meat; Refuse Disposal"
"Ahmadi E., Mosadegh H., Maihami R., Ghalehkhondabi I., Sun M., Süer G.A.","Intelligent inventory management approaches for perishable pharmaceutical products in a healthcare supply chain","10.1016/j.cor.2022.105968","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136157644&doi=10.1016%2fj.cor.2022.105968&partnerID=40&md5=4818631c194112e96cb3a532fc5bb10a","This study develops intelligent inventory management (IIM) approaches for managing perishable pharmaceutical products in a healthcare supply chain consisting of multiple regional hospitals and a central warehouse. The purchase price of the product is assumed to be age dependent, and the age distribution of the product is assumed to be known and is shared among all the supply chain members. Each agent representing a regional hospital or the central warehouse in the supply chain replenishes its stocks from its upstream agent. In IIM approaches, reinforcement learning methods, specifically Q-learning and Deep Q-network, are used to construct inventory policies. The IIM policies provide hospitals with near-optimal order quantities and remaining life distributions for products they order. Through many test instances, the performance of the IIM policies is compared to that of periodic review (R,s,S) policies obtained through a stochastic mixed integer programming model, solved using CPLEX and a genetic algorithm. The computational results demonstrate that the IIM policies are more cost-effective than the R,s,S policies, although the genetic algorithm has a speed advantage. Moreover, as compared with the R,s,S polices, the IIM polices have a lower possibility of product shortage, and thereby a higher service level for the patients, and a lower risk of product expiration. By implementing the IIM approaches, a healthcare system may also save storage space, in addition to having a lower total inventory cost. Sensitivity analyses are performed to derive managerial insights on the performance of the policies when the values of the key cost parameters change. © 2022 Elsevier Ltd","Deep Q-network; Healthcare systems; Inventory management; Perishable pharmaceutical products; Q-learning; Reinforcement learning; Stochastic programming","Cost benefit analysis; Cost effectiveness; Deep learning; Genetic algorithms; Health care; Integer programming; Learning systems; Reinforcement learning; Sensitivity analysis; Stochastic models; Stochastic programming; Stochastic systems; Supply chains; Central warehouse; Deep Q-network; Healthcare systems; Inventory management; Management policy; Performance; Perishable pharmaceutical product; Pharmaceutical products; Q-learning; Reinforcement learnings; Hospitals"
"Al-Haidous S., Govindan R., Elomri A., Al-Ansari T.","An optimization approach to increasing sustainability and enhancing resilience against environmental constraints in LNG supply chains: A Qatar case study","10.1016/j.egyr.2022.07.120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135935848&doi=10.1016%2fj.egyr.2022.07.120&partnerID=40&md5=16311a85d95da9974ccdc333d2103fb2","Natural gas is an essential fuel in the transition towards a sustainable energy future as it is a cleaner source of fuel compared to other hydrocarbon sources. To enable natural gas delivery from the producer to consumers, natural gas is liquified to enhance transportation efficiency and reliability. This study contributes towards advancing decision support systems within the LNG supply chain to enhance sustainability and resilience. Five scenarios are investigated in terms of vessel types (Conventional, Q-Flex, Q-Max, and mixed fleet), delivery operation modes (single discharge and multi-discharge), and different bunker fuels (HFO, LNG, and dual-fuel). The Mixed Integer Programming model is used to schedule, assign and deliver a fixed number of LNG cargoes within one month considering total transportation costs and emissions. The developed model, which is implemented using the Binary Particle Swarm Optimization algorithm subjected to economic and environmental objectives within an overarching strategic aim for sustainability and resilience. The results demonstrate that using LNG as a bunker fuel supports the reduction in the total emissions within LNG transportation leading to enhancing the resilience of LNG delivery operations against growing environmental constraints. Outputs of the study indicate that the multi-discharge LNG-fuelled operation mode can achieve a cost reduction of 23.4% and a total emission reduction of 19.7% relative to a single discharge operation mode, where boil-off gas has a minor impact compared to the emissions released from fuel consumption. © 2022 The Author(s)","Decision support systems; Liquified natural gas; Resilience; Supply chain; Sustainability","Artificial intelligence; Cost reduction; Decision support systems; Emission control; Gas emissions; Integer programming; Liquefied natural gas; Natural gas transportation; Particle swarm optimization (PSO); Sustainable development; Case-studies; Energy future; Environmental constraints; Liquified natural gas; Operation mode; Optimization approach; Resilience; Single discharges; Sustainable energy; Total emissions; Supply chains"
"Feng L., Jin M.","Platform vs. Manufacturer: Who should implement innovation in e-commerce supply chains?","10.1016/j.tre.2022.102858","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138528771&doi=10.1016%2fj.tre.2022.102858&partnerID=40&md5=24ca40af5b2349ad6510bd0d1ce29dbb","With increasing investments in technology innovations, such as artificial intelligence and augmented & virtual realities, e-commerce grows faster than ever before. In this paper, we analyze two innovation strategies: one is manufacturer innovation in which the manufacturer implements innovation; and the other is platform innovation in which the electronic retailer implements innovation. Moreover, we propose two types of e-commerce business structures which are widely adopted in reality: one is reselling structure in which the electronic retailer buys products from the manufacturer and resells them to consumers; the other is agency selling structure in which the manufacturer directly sells products to consumers through the platform by paying a commission fee. A theoretical model is developed to compare the above four scenarios. Our results show that under reselling structure, when platform innovation is as efficient as manufacturer innovation, manufacturer innovation achieves higher profit for both supply chain players, which implies that policy makers can encourage manufacturer innovation by providing incentive mechanisms. Whereas under agency selling, the impact of innovation efficiency on firms’ profit depends on the platform's commission rate. Moreover, the manufacturer is more likely to benefit from platform innovation than the electronic retailer, and the electronic retailer is better off under agency selling. © 2022 Elsevier Ltd","Electronic retailing; Game theory; Supply chain management; Technology innovation",
"Bouzekri H., Bara N., Alpan G., Giard V.","An integrated Decision Support System for planning production, storage and bulk port operations in a fertilizer supply chain","10.1016/j.ijpe.2022.108561","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135805537&doi=10.1016%2fj.ijpe.2022.108561&partnerID=40&md5=4b2b28fafb539059258397c0b984fd93","Effective and efficient management of resources plays a crucial role in supply chains. This paper presents the bases of an integrated Decision Support System (DSS) for planning the operations of three successive echelons in the fertilizer part of a phosphate supply chain working in pull mode: production, vessel loading and storage where storage cannot constitute a decoupling point. Considering the whole perimeter of these planning operations within a monolithic optimization problem is much too huge to be solvable. Thus, the proposed DSS encapsulates an existing production scheduling model, an existing berth scheduling model, and a new model for the Storage Space Allocation Problem (SSAP). The latter provides a precise allocation of storage spaces for the fertilizers entering and leaving the hangars. Therefore, the proposed DSS aims to align production and storage decisions with vessel demands in a lean perspective, ensuring consistency in decision-making and keeping, if possible, the optimal solutions of production and port models. This approach is illustrated by several tests inspired by actual data provided by OCP Group on its operations at the Jorf Lasfar chemical platform in Morocco, but it is also valid for any other phosphate fertilizer producer that ships fertilizers in large batches from storage spaces directly linked to a fertilizer plant. This research yields several academic contributions in lean supply chain management and provides an original approach for modeling time in the SSAP. © 2022 Elsevier B.V.","Berth scheduling; Bulk ports; Decision support system; Integrated planning; Production scheduling; Storage space allocation","Artificial intelligence; Decision making; Digital storage; Production control; Scheduling; Supply chain management; Berth scheduling; Bulk port; Integrated decision; Integrated planning; Port operations; Production Scheduling; Scheduling models; Storage space allocation problem; Storage space allocations; Storage spaces; Decision support systems"
"Al-Zaqeba M.A.A., Ineizeh N.I., Jarah B.A.F., Hamour H.M.J.A., Almatarneh Z.","Intelligent matching: Supply chain management and financial accounting technology","10.5267/j.uscm.2022.6.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137348016&doi=10.5267%2fj.uscm.2022.6.016&partnerID=40&md5=fa8655e09ad00b763dab517aca3ea0aa","The main objective of this paper is to investigate the effect of accounting Fintech, Financial Technology Matching (FTM) and Supply Chain Management (SCM) in Jordanian manufacturing corporations. A questionnaire was created in order to meet the goal of this article to collect the data related to the financial technology and supply chain management and 850 questionnaires out of 1300 distributed questionnaires were collected from respondents, working in Jordanian manufacturing corporations. Linkways hypothesis testing indicates that financial technology and company size had a positive effect on the management of supply chain towards adoption of fintech. In addition, the results also found that integrated supply chain management strategy and environmental uncertainty are significantly affecting the adoption of fintech for supply chain management. However, supply chain optimization uses technologies and resources such as blockchain, artificial intelligence, and Internet of things in the best possible way to improve the efficiency and performance of a supply network. © 2022 Growing Science Ltd. All rights reserved.","Accounting Fintech; Financial Technology Matching; Industrial Jordanian companies; Supply chain; Supply chain management",
"Hejazi M., Alrusaini O., Beyari H.","The effect of artificial intelligence and payment flexibility on operational performance: The enabling role of supply chain risk management","10.5267/j.uscm.2022.8.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137318435&doi=10.5267%2fj.uscm.2022.8.015&partnerID=40&md5=4003bc88380664dd0ed316f0d9a2e792","This paper investigates the effect of artificial intelligence (product information, recommendation, and social media exposure) and payment flexibility on the operational performance of ecommerce retailers. The study is based on Transactional Cost Analysis, Material Flow, and Technology Integration theories. It considered a sample size of 270 members out of the population of 769 employees from five ecommerce companies operating in the region (Namshi.com, Noon, Joly Chic, Extra, and Styli). The analysis involved constructing a structural equation model to examine the trickle-down effect of the variables included in the study. The study concluded that artificial intelligence and payment flexibility are the core reasons that the retailers in the region are registering operational success in the retail market. © 2022 Growing Science Ltd. All rights reserved.","Artificial Intelligence; Operational Performance; Payment Flexibility; Supply Chain Disruption; Supply chain Risk Management",
"Arunmozhi M., Venkatesh V.G., Arisian S., Shi Y., Raja Sreedharan V.","Application of blockchain and smart contracts in autonomous vehicle supply chains: An experimental design","10.1016/j.tre.2022.102864","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136500537&doi=10.1016%2fj.tre.2022.102864&partnerID=40&md5=38fdebb40fee5a6859d6854aae64427e","With the rise of digital sustainable business models in the Autonomous Vehicles (AV) industry, the traditional automakers are undergoing a major restructuring in their key performance areas and associated supply chains processes. Focusing on an innovative AV design (AD) concept, this paper investigates how Artificial Intelligence (AI) and Blockchain-based Smart Contracts can enhance sustainable supply chain operations. A novel design element, Margin Indicator (MI), is developed to obtain reliable predictive analytics results from the mainstream machine learning algorithms. The proposed approach supports a robust control of costs and energy, while maintaining a high level of transparency in managing decentralized AV supply chain processes, monetary impacts, and environmental sustainability. Testing the developed concept through a preliminary case study, we observed a reduction in energy wastage and hidden financial transactions by 12.48% and 11.58%, respectively. Supported by the rapid advancement in the blockchain and AI technologies, the developed framework is expected to improve product traceability, transaction transparency, and sustainable economic growth for the AV supply chains. © 2022 Elsevier Ltd","Artificial intelligence; Autonomous vehicle; Blockchain; Digital supply chain; Smart contract; Sustainable logistics","algorithm; artificial intelligence; economic growth; experimental design; machine learning; supply chain management; sustainable development; technology adoption"
"Mashalah H.A., Hassini E., Gunasekaran A., Bhatt (Mishra) D.","The impact of digital transformation on supply chains through e-commerce: Literature review and a conceptual framework","10.1016/j.tre.2022.102837","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135292472&doi=10.1016%2fj.tre.2022.102837&partnerID=40&md5=648fd1278c3ed131f5be2c1c36b8c4b9","One of the profound impacts of digitalization on supply chains is manifested through e-commerce. The latter has significantly grown during the last two decades, with further amplifications during the COVID-19 pandemic. This has created operational and policy making challenges for firms when deciding about how best to manage the resulting growth in e-commerce. While the impact of e-commerce on supply chains has been widely recognized in the literature, there was no effort to systematically review the literature, conceptualize some of the challenges and propose future research directions. This paper fills this gap by reviewing 153 publications from 1999 to 2019. We classify the reviewed literature based on which supply chain drivers were investigated, as well as, the employed research methodology. In addition, we conduct network and content analysis to uncover the main research themes and potential research directions namely, developing analytical centred; modelling based ecosystem for environment; leveraging data mining to enhance sustainability; balance between growth and sustainability; consumer demand and uncertainty; coordination in e-commerce logistics; last mile alternatives and cost management of innovative technique implementations. Furthermore, based on our literature review, we propose a conceptual framework where we interlink supply chain stages with a firm's business strategy, digital transformation strategy and performance. © 2022","Digital transformation; e-commerce; Network analysis; Supply chains; Systematic literature review","conceptual framework; corporate strategy; electronic commerce; industrial performance; innovation; literature review; network analysis; supply chain management; transportation economics; uncertainty analysis"
"Younis H., Sundarakani B., Alsharairi M.","Applications of artificial intelligence and machine learning within supply chains:systematic review and future research directions","10.1108/JM2-12-2020-0322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113901836&doi=10.1108%2fJM2-12-2020-0322&partnerID=40&md5=4ae4fd30328c88118ead27daca7b08b4","Purpose: The purpose of this study is to investigate how artificial intelligence (AI), as well as machine learning (ML) techniques, are being applied and implemented within supply chains (SC) and to develop future research directions from thereof. Design/methodology/approach: Using a systematic literature review methodology, this study analyzes the publications available on Web of Science, Scopus and Google Scholar that linked both AI and supply chain from one side and ML and supply chain from another side. A total of 388 research studies have been identified through the before said three database searches which are further screened, sorted and finalized with 50 studies. The research thoroughly reviews and analyzes the final lists of 50 studies that were found relevant and significant to the theme of AI and ML in supply chain management (SCM). Findings: AI and ML applications are still at the infant stage and the opportunity for them to elevate supply chain performance is very promising. Some researchers developed AI and ML-related models which were tested and proved to be effective in optimizing SC, and therefore, the application of AI and ML in supply chain networks creates competitive advantages for firms. Other researchers claim that AI and ML are both currently adding value while many other researchers believe that they are still not fully exploited and their tools and techniques can leverage the supply chain’s total value. The research found that adoption of AI and ML have the ability to reduce the bullwhip effect, and therefore, further supports the performance of supply chain efficiency and responsiveness. Research limitations/implications: This research was limited in terms of scope as it covered AI and ML applications in the supply chain while there are other dimensions that could be investigated such as big data and robotics but it was found too lengthy to include these additional dimensions, and therefore, left for future research studies that other researchers could explore and pursue. Practical implications: This study opens the door wide for other researchers to explore how AI and ML can be adopted in SCM and what are the models that are already tested and proven to be viable. In addition, the paper also identified a group of research studies that confirmed the unexploited avenues of AI and ML which could be of high interest to other researchers to explore. Originality/value: Although few earlier research studies touch based on the AI applications within manufacturing and transportation, this study is different and makes a unique contribution by offering a holistic view on the AI and ML implications within SC as a whole. The research carefully reviews a number of highly cited papers classifying them into three main themes and recommends future direction. © 2021, Emerald Publishing Limited.","Artificial intelligence; Machine learning; Supply chain management",
