Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Abbas A., O’Byrne C., Fu D.J., Moraes G., Balaskas K., Struyven R., Beqiri S., Wagner S.K., Korot E., Keane P.A.","Evaluating an automated machine learning model that predicts visual acuity outcomes in patients with neovascular age-related macular degeneration","10.1007/s00417-021-05544-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124270619&doi=10.1007%2fs00417-021-05544-y&partnerID=40&md5=9f04a85fb6f5e06d4c94ceb79e987c6d","Purpose: Neovascular age-related macular degeneration (nAMD) is a major global cause of blindness. Whilst anti-vascular endothelial growth factor (anti-VEGF) treatment is effective, response varies considerably between individuals. Thus, patients face substantial uncertainty regarding their future ability to perform daily tasks. In this study, we evaluate the performance of an automated machine learning (AutoML) model which predicts visual acuity (VA) outcomes in patients receiving treatment for nAMD, in comparison to a manually coded model built using the same dataset. Furthermore, we evaluate model performance across ethnic groups and analyse how the models reach their predictions. Methods: Binary classification models were trained to predict whether patients’ VA would be ‘Above’ or ‘Below’ a score of 70 one year after initiating treatment, measured using the Early Treatment Diabetic Retinopathy Study (ETDRS) chart. The AutoML model was built using the Google Cloud Platform, whilst the bespoke model was trained using an XGBoost framework. Models were compared and analysed using the What-if Tool (WIT), a novel model-agnostic interpretability tool. Results: Our study included 1631 eyes from patients attending Moorfields Eye Hospital. The AutoML model (area under the curve [AUC], 0.849) achieved a highly similar performance to the XGBoost model (AUC, 0.847). Using the WIT, we found that the models over-predicted negative outcomes in Asian patients and performed worse in those with an ethnic category of Other. Baseline VA, age and ethnicity were the most important determinants of model predictions. Partial dependence plot analysis revealed a sigmoidal relationship between baseline VA and the probability of an outcome of ‘Above’. Conclusion: We have described and validated an AutoML-WIT pipeline which enables clinicians with minimal coding skills to match the performance of a state-of-the-art algorithm and obtain explainable predictions. © 2022, The Author(s).","Anti-VEGF; Artificial intelligence; Automated machine learning; Model interpretability; Neovascular age-related macular degeneration; OCT","aflibercept; ranibizumab; angiogenesis inhibitor; vasculotropin A; aged; area under the curve; Article; artificial intelligence; Asian; binary classification; controlled study; ethnicity; female; human; machine learning; major clinical study; male; outcome assessment; performance indicator; very elderly; visual acuity; wet macular degeneration; intravitreal drug administration; machine learning; macular degeneration; retrospective study; treatment outcome; visual acuity; wet macular degeneration; Angiogenesis Inhibitors; Humans; Intravitreal Injections; Machine Learning; Macular Degeneration; Ranibizumab; Retrospective Studies; Treatment Outcome; Vascular Endothelial Growth Factor A; Visual Acuity; Wet Macular Degeneration"
"Abbas A.K., Al-haideri N.A., Bashikh A.A.","Implementing artificial neural networks and support vector machines to predict lost circulation","10.1016/j.ejpe.2019.06.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068443808&doi=10.1016%2fj.ejpe.2019.06.006&partnerID=40&md5=76f152804a7793da887f20ff049bd701","Lost circulation is one of the major challenges encountered during drilling operations. The events related to the lost circulation can be responsible for losses of hundreds of millions of dollars each year. This paper presents a study on the application of artificial neural networks (ANNs) and support vector machine (SVM) to develop a robust system that can be used to predict the lost circulation occurrence. In the first step, field dataset, including drilling operation parameters, formation type, and lithology of the rock, as well as the drilling fluid characteristics, were collected from 385 wells drilled in southern Iraq from different fields. Then, the user-controlled parameters for ANNs (e.g., training function, number of hidden layers, transferring function, and number of neurons in each hidden layer) and SVMs (e.g., regularization factor, the type of kernel function, and its specific parameters) were optimized using the most common conventional performance criteria. Finally, the best-proposed models were examined using a few examples of real lost circulation cases from the field. The results of the analysis have revealed that both ANNs and SVM approaches can be of great use, with the SVM results being more promising. The application of the machine learning methods could assist drilling engineers in modifying drilling parameters to minimize the likelihood of lost circulation. © 2019 Egyptian Petroleum Research Institute","Artificial neural networks; Lost circulation; Support vector machine",
"Abbas A.K., Almubarak H., Abbas H., Dawood J.","Application of machine learning approach for intelligent prediction of pipe sticking","10.2118/197396-ms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086056467&doi=10.2118%2f197396-ms&partnerID=40&md5=359927110c0f1d7b3d1bc1d5393cd348","Stuck pipe has been recognized as one of the serious problems in drilling operations that has a significant impact on drilling efficiency and well costs. The events related to the stuck pipe can be responsible for losses of hundreds of millions of dollars each year in the drilling industry. This paper presents a study on the application of machine learning methodologies to predict the stuck pipe occurrence which can be utilized to modify drilling variables to minimize the likelihood of sticking. The new models were developed to predict the stuck pipe incidence for vertical and deviated wells using artificial neural networks (ANNs) and a support vector machine (SVM). The proposed models were examined using a few examples of real stick pipe cases from the field. The results of the analysis have revealed that both ANNs and SVM approaches can be of great use, with the SVM results being more promising. The present analysis supplies knowledge that can be used during well pre-planning and developmental phases to make informed decisions that will avoid pipe sticking problems and essentially optimize drilling performance. The risk of pipe sticking can then be minimized and the costs associated with its occurrence will be reduced. © 2019, Society of Petroleum Engineers",,"Forecasting; Gasoline; Infill drilling; Neural networks; Support vector machines; Deviated wells; Drilling efficiency; Drilling industry; Drilling operation; Drilling performance; Informed decision; Intelligent prediction; Machine learning approaches; Learning systems"
"Abbas A.N., Chasparis G.C., Kelleher J.D.","Interpretable Input-Output Hidden Markov Model-Based Deep Reinforcement Learning for the Predictive Maintenance of Turbofan Engines","10.1007/978-3-031-12670-3_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135914203&doi=10.1007%2f978-3-031-12670-3_12&partnerID=40&md5=cc778f82970c45c0204df7faa28ff947","An open research question in deep reinforcement learning is how to focus the policy learning of key decisions within a sparse domain. This paper emphasizes on combining the advantages of input-output hidden Markov models and reinforcement learning. We propose a novel hierarchical modeling methodology that, at a high level, detects and interprets the root cause of a failure as well as the health degradation of the turbofan engine, while at a low level, provides the optimal replacement policy. This approach outperforms baseline deep reinforcement learning (DRL) models and has performance comparable to that of a state-of-the-art reinforcement learning system while being more interpretable. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Deep Reinforcement Learning (DRL); Input-Output Hidden Markov Model (IOHMM); Interpretable AI; Predictive maintenance","Deep learning; Hidden Markov models; Learning systems; Turbofan engines; Deep reinforcement learning; Input-output hidden markov model; Input/output hidden markov models; Interpretable AI; Model learning; Model-based OPC; Policy learning; Predictive maintenance; Reinforcement learnings; Research questions; Reinforcement learning"
"Abbas F., Afzaal H., Farooque A.A., Tang S.","Crop yield prediction through proximal sensing and machine learning algorithms","10.3390/AGRONOMY10071046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092294715&doi=10.3390%2fAGRONOMY10071046&partnerID=40&md5=64d5806f8941785b15d197670ee4ac72","Proximal sensing techniques can potentially survey soil and crop variables responsible for variations in crop yield. The full potential of these precision agriculture technologies may be exploited in combination with innovative methods of data processing such as machine learning (ML) algorithms for the extraction of useful information responsible for controlling crop yield. Four ML algorithms, namely linear regression (LR), elastic net (EN), k-nearest neighbor (k-NN), and support vector regression (SVR), were used to predict potato (Solatium tuberosum) tuber yield from data of soil and crop properties collected through proximal sensing. Six fields in Atlantic Canada including three fields in Prince Edward Island (PE) and three fields in New Brunswick (NB) were sampled, over two (2017 and 2018) growing seasons, for soil electrical conductivity, soil moisture content, soil slope, normalized-difference vegetative index (NDVI), and soil chemistry. Data were collected from 39-40 30 x 30 m2 locations in each field, four times throughout the growing season, and yield samples were collected manually at the end of the growing season. Four datasets, namely PE-2017, PE-2018, NB-2017, and NB-2018, were then formed by combing data points from three fields to represent the province data for the respective years. Modeling techniques were employed to generate yield predictions assessed with different statistical parameters. The SVR models outperformed all other models for NB-2017, NB-2018, PE-2017, and PE-2018 dataset with RMSE of 5.97, 4.62, 6.60, and 6.17 t/ha, respectively. The performance of k-NN remained poor in three out of four datasets, namely NB-2017, NB-2018, and PE-2017 with RMSE of 6.93, 5.23, and 6.91 t/ha, respectively. The study also showed that large datasets are required to generate useful results using either model. This information is needed for creating site-specific management zones for potatoes, which form a significant component for food security initiatives across the globe. © 2020 MDPI AG. All rights reserved.","Elastic net; K-nearest neighbor; Precision agriculture; Support vector regression; Yield modeling",
"Abbasi Jannat Abadi E., Sahu H., Javadpour S.M., Goharimanesh M.","Interpretable machine learning for developing high-performance organic solar cells","10.1016/j.mtener.2022.100969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126981469&doi=10.1016%2fj.mtener.2022.100969&partnerID=40&md5=e489d7664a7fb1c1a0dd92b2bbdd66cd","Rapidly screening the underlying relationships between organic photovoltaics (OPVs) and their chemical structures remains an open challenge due to their complex interconnectivity. In this study, a new methodology for structure-property mappings of OPVs and device performances prediction is designed by combining the machine learning (ML) approach with the Taguchi Design of Experiments (TDOE). The established structure-property relationships are built up with the ML models from 240 data points of small molecule OPV systems and ten important microscopic features of OPVs. The quite remarkable performance of the ML model (Pearson's coefficient = 0.79) depicts its ability to extract hidden physical principles of OPVs. The TDOE model shows that molecular orbitals other than the highest and the lowest ones that are not frequently considered in the designing process of OPVs play quite essential roles in developing promising OPV materials. Moreover, strategies to boost the design of high-performing devices with different values of the considered features are also extracted from the model with the DOE approach. These results reveal that ML combined with DOE is an impressive package for guiding the design process effectively and efficiently. © 2022 Elsevier Ltd","Machine learning; Optimization; Organic photovoltaics; Signal to Noise Ratio; Taguchi design of experiments","Design of experiments; Molecular orbitals; Organic solar cells; Signal to noise ratio; Solar power generation; Interconnectivity; Machine learning models; Optimisations; Organic devices; Organic photovoltaics; Performance; Photovoltaic performance; Properties mappings; Structure property; Taguchi design of experiment; Machine learning"
"Abbasi T., Abbasi T., Luithui C., Abbasi S.A.","Modelling methane and nitrous oxide emissions from rice paddy wetlands in India using Artificial Neural Networks (ANNs)","10.3390/w11102169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074361567&doi=10.3390%2fw11102169&partnerID=40&md5=172e4f85d17e07dcb173ad65381bfd41","Paddy fields, which are shallow man-made wetlands, are estimated to be responsible for ~11% of the total methane emissions attributed to anthropogenic sources. The role of water use in driving these emissions, and the apportioning of the emissions to individual countries engaged in paddy cultivation, are aspects that have been mired in controversy and disagreement. This is largely due to the fact that methane (CH4) emissions not only change with the cultivar type but also regions, climate, soil type, soil conditions, manner of irrigation, type and quantity of fertilizer added-to name a few. The factors which can influence these aspects also encompass a wide range, and have origins in causes which can be physical, chemical, biological, and combinations of these. Exceedingly complex feedback mechanisms, exerting different magnitudes and types of influences on CH4 emissions under different conditions, are operative. Similar is the case of nitrous oxide (N2O); indeed, the present level of understanding of the factors which influence the quantum of its emission is still more patchy. This makes it difficult to even understand precisely the role of the myriad factors, less so model them. The challenge is made even more daunting by the fact that accurate and precise data on most of these aspects is lacking. This makes it nearly impossible to develop analytical models linking causes with effects vis a vis CH4 and N2O emissions from paddy fields. For situations like this the bioinspired artificial intelligence technique of artificial neural network (ANN), which can model a phenomenon on the basis of past data and without the explicit understanding of the mechanism phenomena, may prove useful. However, no such model for CH4 or N2O has been developed so far. Hence the present work was undertaken. It describes ANN-based models developed by us to predict CH4 and N2O emissions using soil characteristics, fertilizer inputs, and rice cultivar yield as inputs. Upon testing the predictive ability of the models with sets of data not used in model development, it was seen that there was excellent agreement between model forecasts and experimental findings, leading to correlations coefficients of 0.991 and 0.96, and root mean square error (RMSE) of 11.17 and 261.3, respectively, for CH4 and N2O emissions. Thus, the models can be used to estimate CH4 and N2O emissions from all those continuously flooded paddy wetlands for which data on total organic carbon, soil electrical conductivity, applied nitrogen, phosphorous and potassium, NPK, and grain yield is available. © 2019 by the authors.","Artificial neural networks; Greenhouse gas emissions; Methane; Nitrous oxide; Oryza sativa; Paddy; Rice","Ability testing; Climate change; Fertilizers; Greenhouse gases; Mean square error; Methane; Neural networks; Nitrogen oxides; Organic carbon; Soils; Wetlands; Artificial intelligence techniques; Nitrous oxide; Nitrous oxide emissions; Oryza sativa; Paddy; Rice; Root mean square errors; Soil electrical conductivity; Gas emissions; agricultural emission; agricultural land; anthropogenic source; artificial intelligence; artificial neural network; greenhouse gas; methane; nitrous oxide; rice; source apportionment; water use; Oryza sativa"
"Abbasi W.A., Minhas F.U.A.A.","Issues in performance evaluation for host-pathogen protein interaction prediction","10.1142/S0219720016500116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960194655&doi=10.1142%2fS0219720016500116&partnerID=40&md5=41da0fa73a040c75e4b14861c1deba7b","The study of interactions between host and pathogen proteins is important for understanding the underlying mechanisms of infectious diseases and for developing novel therapeutic solutions. Wet-lab techniques for detecting protein-protein interactions (PPIs) can benefit from computational predictions. Machine learning is one of the computational approaches that can assist biologists by predicting promising PPIs. A number of machine learning based methods for predicting host-pathogen interactions (HPI) have been proposed in the literature. The techniques used for assessing the accuracy of such predictors are of critical importance in this domain. In this paper, we question the effectiveness of K-fold cross-validation for estimating the generalization ability of HPI prediction for proteins with no known interactions. K-fold cross-validation does not model this scenario, and we demonstrate a sizable difference between its performance and the performance of an alternative evaluation scheme called leave one pathogen protein out (LOPO) cross-validation. LOPO is more effective in modeling the real world use of HPI predictors, specifically for cases in which no information about the interacting partners of a pathogen protein is available during training. We also point out that currently used metrics such as areas under the precision-recall or receiver operating characteristic curves are not intuitive to biologists and propose simpler and more directly interpretable metrics for this purpose. © 2016 World Scientific Publishing Europe Ltd.","cross-validation; host-pathogen interactions; machine learning; Performance evaluation; protein-protein interactions","Human immunodeficiency virus protein; viral protein; Adenoviridae; area under the curve; host pathogen interaction; human; machine learning; metabolism; molecular evolution; pathogenicity; procedures; protein analysis; protein database; Adenoviridae; Area Under Curve; Databases, Protein; Evolution, Molecular; Host-Pathogen Interactions; Human Immunodeficiency Virus Proteins; Humans; Machine Learning; Protein Interaction Mapping; Viral Proteins"
"Abbass H.A., Hunjet R.A.","Smart Shepherding: Towards Transparent Artificial Intelligence Enabled Human-Swarm Teams","10.1007/978-3-030-60898-9_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135567908&doi=10.1007%2f978-3-030-60898-9_1&partnerID=40&md5=d969d8707f3ca6c48489a8a00e467a38","The aim of this chapter is to uncover the beauty and complexity in the world of shepherding as we view it through the lens of Artificial Intelligence (AI) and Autonomous Systems (AS). In the pursuit of imitating human intelligence, AI researchers have made significant and vast contributions over decades. Yet even with such interest and activity from within industry and the academic community, general AI remains out of our reach. By comparison, this book aims for a less ambitious goal in trying to recreate the intelligence of a sheepdog. As our efforts display, even with this seemingly modest goal, there is a plethora of research opportunities where AI and AS still have a long way to go. Let us start this journey by asking the basic questions: what is shepherding and what makes shepherding an interesting problem? How does one design a smart shepherd for swarm guidance? What AI algorithms are required and how are they organised in a cognitive architecture to enable a smart shepherd? How does one design transparent AI for smart shepherding? © 2021, Springer Nature Switzerland AG.","Explainable artificial intelligence; Interpretable artificial intelligence; Shepherding; Swarm control; Swarm guidance; Swarm ontology; Swarm tactics; Transparent artificial intelligence",
"Abbass H.A., Elsawah S., Petraki E., Hunjet R.","Machine Education: Designing semantically ordered and ontologically guided modular neural networks","10.1109/SSCI44817.2019.9003083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080908160&doi=10.1109%2fSSCI44817.2019.9003083&partnerID=40&md5=f1d896a2f9129a8c8acb8a9e921a844c","The literature on machine teaching, machine education, and curriculum design for machines is in its infancy with sparse papers on the topic primarily focusing on data and model engineering factors to improve machine learning. In this paper, we first discuss selected attempts to date on machine teaching and education. We then bring theories and methodologies together from human education to structure and mathematically define the core problems in lesson design for machine education and the modelling approaches required to support the steps for machine education. Last, but not least, we offer an ontology-based methodology to guide the development of lesson plans to produce transparent and explainable modular learning machines, including neural networks. © 2019 IEEE.","curriculum design; machine education; machine teaching; transparent and explainable modular neural networks.","Computation theory; Curricula; Machine learning; Ontology; Core problems; Curriculum designs; Lesson plans; Model engineering; Modular learning; Modular neural networks; On-machines; Ontology-based; Semantic Web"
"Abbassi H., Monsefi R., Sadoghi Yazdi H.","Constraint excluded classifier","10.1109/AISP.2012.6313707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869156224&doi=10.1109%2fAISP.2012.6313707&partnerID=40&md5=32dd0db31208a97f1b268f43fc6de160","Linear classifiers have the generalization property while lacking the power of classifying complex patterns. A simple and effective idea is to somehow exclude the complexity of the data such that it can be classified using a linear classifier. In this paper a new classifier system called Constraint Excluded Classifier is proposed that classifies most of the input patterns using a simple, e.g., a linear classifier. The classification is composed of an iterative three step loop. In the Construction step, several sub-classifiers are constructed which are responsible for linearly classifying parts of input patterns. Sub-classifiers are merged together in the Fusion step. The Evaluation step tests and fine tunes the construction of sub-classifiers. The comparison of the new classifier with famous classifiers is also presented. © 2012 IEEE.","Classifier Boosting; Constraint Classification; Linear Classification; Multiple Classifier System","Classifier systems; Complex pattern; Constraint classification; Construction steps; Generalization properties; Input patterns; Linear classification; Linear classifiers; Multiple classifier systems; Step test; Signal processing; Artificial intelligence"
"Abbona F., Vanneschi L., Giacobini M.","Towards a Vectorial Approach to Predict Beef Farm Performance","10.3390/app12031137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123094159&doi=10.3390%2fapp12031137&partnerID=40&md5=4dbe2fc14e609f8ec7c6c3eae1cb9b07","Accurate livestock management can be achieved by means of predictive models. Critical factors affecting the welfare of intensive beef cattle husbandry systems can be difficult to be detected, and Machine Learning appears as a promising approach to investigate the hundreds of variables and temporal patterns lying in the data. In this article, we explore the use of Genetic Programming (GP) to build a predictive model for the performance of Piemontese beef cattle farms. In particular, we investigate the use of vectorial GP, a recently developed variant of GP, that is particularly suitable to manage data in a vectorial form. The experiments conducted on the data from 2014 to 2018 confirm that vectorial GP can outperform not only the standard version of GP but also a number of state-of-the-art Machine Learning methods, such as k-Nearest Neighbors, Generalized Linear Models, feed-forward Neural Networks, and long-and short-term memory Recurrent Neural Networks, both in terms of accuracy and generalizability. Moreover, the intrinsic ability of GP in performing an automatic feature selection, while generating interpretable predictive models, allows highlighting the main elements influencing the breeding performance. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Cattle breeding; Evolutionary algorithms; Genetic programming; Machine learning; Piemontese bovines; Precision livestock farming; Vector-based representation",
